path,shot,n,ntor,nr,nhar,omega,gamma_d,status,gap_region,signed_delta,fraction_below_upper2,p_rf_good,p_cnn_good,p_avg,final_label,tier,model_disagreement,near_threshold,large_score_gap,selected_final,rejection_reason,error_message
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N1/egn01w.1384E+02,nstx_135388,1,1,201,23,3.7201699844955556,-3.1676655019064556e-06,scored,tae_like,0.9968227420369326,1.0,0.02,0.0,0.01,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N1/egn01w.1934E+02,nstx_135388,1,1,201,23,4.398132667796831,-0.00041973617321285284,scored,tae_like,0.9958787637483103,1.0,0.023333333333333334,0.005246127489954233,0.014289730411643784,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N1/egn01w.1963E+02,nstx_135388,1,1,201,23,4.430799298306685,-0.0006086082443489755,scored,tae_like,0.9956482164700552,1.0,0.023333333333333334,5.313530984099322e-17,0.011666666666666693,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N1/egn01w.1991E+02,nstx_135388,1,1,201,23,4.46196855787424,-0.0004345465807250383,scored,tae_like,0.9953958024321811,1.0,0.08,0.1014985665678978,0.0907492832839489,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N1/egn01w.2018E+02,nstx_135388,1,1,201,23,4.491780325749654,-0.0005601912180083072,scored,tae_like,0.9951600009019169,1.0,0.11,1.900175128355386e-09,0.055000000950087564,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N1/egn01w.2068E+02,nstx_135388,1,1,201,23,4.547090964706935,-0.0008749745997011439,scored,tae_like,0.993262032234004,1.0,0.18666666666666668,2.736482133622194e-20,0.09333333333333334,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N1/egn01w.2092E+02,nstx_135388,1,1,201,23,4.573371631695506,-0.0006142300939914881,scored,tae_like,0.9929905372914944,1.0,0.17333333333333334,0.9999903440475464,0.5866618386904399,bad,flagged_borderline_or_disagreement,True,False,True,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N1/egn01w.2115E+02,nstx_135388,1,1,201,23,4.598558400881677,-0.0007612894691832684,scored,tae_like,0.9924287141940962,1.0,0.1,1.1443602523445178e-15,0.05000000000000057,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N1/egn01w.2137E+02,nstx_135388,1,1,201,23,4.622798251262433,-0.0006057708189208887,scored,tae_like,0.9917534321352541,1.0,0.05333333333333334,0.9999992847442627,0.526666309038798,bad,flagged_borderline_or_disagreement,True,False,True,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N1/egn01w.2159E+02,nstx_135388,1,1,201,23,4.646170227882135,-0.0007505344298673803,scored,tae_like,0.9909885498894491,1.0,0.03333333333333333,2.047666170420037e-24,0.016666666666666666,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N1/egn01w.2180E+02,nstx_135388,1,1,201,23,4.668745467980843,-0.0006211716940957128,scored,tae_like,0.9901361736661699,1.0,0.03,0.014606223441660404,0.0223031117208302,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N1/egn01w.2200E+02,nstx_135388,1,1,201,23,4.690575958363808,-0.0007540560101794182,scored,tae_like,0.9891928390965058,1.0,0.02666666666666667,1.7548653238924733e-17,0.013333333333333343,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N1/egn01w.2220E+02,nstx_135388,1,1,201,23,4.711683565623804,-0.0006498041100302986,scored,tae_like,0.9879690632927908,1.0,0.02,0.38574469089508057,0.2028723454475403,bad,silver_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N1/egn01w.2239E+02,nstx_135388,1,1,201,23,4.732083695628233,-0.000790702133192408,scored,tae_like,0.9865310964021696,1.0,0.016666666666666666,4.196911040820035e-23,0.008333333333333333,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N1/egn01w.2277E+02,nstx_135388,1,1,201,23,4.772269957459971,-0.0010818128277684475,scored,tae_like,0.9843405552360157,1.0,0.11,1.3314656901090256e-25,0.055,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N1/egn01w.2296E+02,nstx_135388,1,1,201,23,4.791155430154899,-0.000909384371375174,scored,tae_like,0.9828351451005015,1.0,0.11,3.942155899494537e-07,0.055000197107794975,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N1/egn01w.2732E+02,nstx_135388,1,1,201,23,5.227113018050425,-0.000748421834968514,scored,tae_like,0.9266504202403016,1.0,0.39666666666666667,0.9999972581863403,0.6983319624265035,bad,flagged_borderline_or_disagreement,True,False,True,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N1/egn01w.2876E+02,nstx_135388,1,1,201,23,5.362480372600704,-0.0030687468085971556,scored,tae_like,0.907697547293748,1.0,0.29333333333333333,0.999862790107727,0.6465980617205302,bad,flagged_borderline_or_disagreement,True,False,True,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N1/egn01w.2885E+02,nstx_135388,1,1,201,23,5.370921619716573,-0.003959768918426096,scored,tae_like,0.9103621590851017,1.0,0.3,0.9998342990875244,0.6499171495437622,bad,flagged_borderline_or_disagreement,True,False,True,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N1/egn01w.2905E+02,nstx_135388,1,1,201,23,5.389375358376165,-0.003442161512509005,scored,tae_like,0.9411923053135971,1.0,0.34,9.184046945165392e-08,0.17000004592023474,bad,silver_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N1/egn01w.3423E+02,nstx_135388,1,1,201,23,5.850681977401818,-0.0014567497867270288,scored,tae_like,0.9073850749848196,1.0,0.26,2.9086789400667445e-12,0.13000000000145434,bad,silver_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N1/egn01w.6038E+02,nstx_135388,1,1,201,23,7.7705442864026235,-5.7596638782522356e-05,scored,mixed,0.2977954068229325,0.44391481082135364,0.08666666666666667,6.466472699284582e-37,0.043333333333333335,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N1/egn01w.6121E+02,nstx_135388,1,1,201,23,7.8237876789847345,-9.929276485854018e-05,scored,mixed,0.28494921101992166,0.43438973519215096,0.08666666666666667,8.339336166063305e-14,0.04333333333337503,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N1/egn01w.6206E+02,nstx_135388,1,1,201,23,7.877621642542601,-4.406103720933934e-05,scored,mixed,0.3041692791700125,0.447351727706355,0.016666666666666666,2.8759191407660997e-25,0.008333333333333333,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N1/egn01w.6294E+02,nstx_135388,1,1,201,23,7.93326521985816,-5.109455237925616e-05,scored,mixed,0.02449755366843546,0.30210418848173365,0.05,1.3165674356163446e-23,0.025,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N2/egn02w.1205E+02,nstx_135388,2,2,201,42,3.471571597029018,-0.001774734386507102,scored,tae_like,0.9980990923781325,1.0,0.02666666666666667,9.920602653878002e-36,0.013333333333333334,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N2/egn02w.1612E+02,nstx_135388,2,2,201,42,4.014410214006467,-3.340964207011399e-05,scored,tae_like,0.9991153840688567,1.0,0.006666666666666667,1.2002363688969238e-14,0.003333333333339335,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N2/egn02w.1754E+02,nstx_135388,2,2,201,42,4.188249440605957,-0.00033938072729629715,scored,tae_like,0.9984758722398189,1.0,0.05333333333333334,3.984291737681167e-13,0.026666666666865884,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N2/egn02w.1770E+02,nstx_135388,2,2,201,42,4.2076287312369365,-2.7440239607847816e-05,scored,tae_like,0.9985089208113991,1.0,0.06333333333333334,9.951425100629407e-12,0.031666666671642384,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N2/egn02w.2436E+02,nstx_135388,2,2,201,42,4.935085885742291,-7.2009265528707e-07,scored,tae_like,0.9106173002562977,1.0,0.006666666666666667,1.1730448811066477e-38,0.0033333333333333335,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N2/egn02w.2444E+02,nstx_135388,2,2,201,42,4.943636855180888,-1.957400653909117e-05,scored,tae_like,0.9856990278287289,1.0,0.0033333333333333335,1.3938864539502242e-23,0.0016666666666666668,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N2/egn02w.2470E+02,nstx_135388,2,2,201,42,4.969872885873049,-2.8782963553534343e-06,scored,tae_like,0.9870907007577113,1.0,0.0,0.0,0.0,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N2/egn02w.2483E+02,nstx_135388,2,2,201,42,4.983390925147979,-6.48871135278818e-06,scored,tae_like,0.9705828619632261,1.0,0.0033333333333333335,0.0,0.0016666666666666668,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N2/egn02w.2504E+02,nstx_135388,2,2,201,42,5.003913941196709,-5.038238006656991e-06,scored,tae_like,0.9878446529860782,1.0,0.006666666666666667,0.0,0.0033333333333333335,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N2/egn02w.2528E+02,nstx_135388,2,2,201,42,5.028238941116296,-2.419265447652763e-05,scored,tae_like,0.9934512921106742,1.0,0.0033333333333333335,1.9056340414489869e-35,0.0016666666666666668,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N2/egn02w.2560E+02,nstx_135388,2,2,201,42,5.059180474607797,-0.0008047551101599598,scored,tae_like,0.9588361870016208,1.0,0.01,7.072432201105376e-28,0.005,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N2/egn02w.2608E+02,nstx_135388,2,2,201,42,5.106635776091024,-5.7127846722145804e-05,scored,tae_like,0.8864429303597446,1.0,0.016666666666666666,2.4134092883831616e-34,0.008333333333333333,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N2/egn02w.2662E+02,nstx_135388,2,2,201,42,5.1590149362884405,-0.0,scored,tae_like,0.8521491721493799,1.0,0.02,0.0,0.01,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N2/egn02w.2759E+02,nstx_135388,2,2,201,42,5.252408301793569,-0.0,scored,tae_like,0.8047248741097256,1.0,0.18333333333333332,3.3451799797327584e-28,0.09166666666666666,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N2/egn02w.4018E+02,nstx_135388,2,2,201,42,6.3389340983695535,-7.285571772857024e-07,scored,mixed,-0.09770923632217295,0.0637221839011495,0.006666666666666667,0.0,0.0033333333333333335,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N2/egn02w.4216E+02,nstx_135388,2,2,201,42,6.493294985930145,-4.6771783495970485e-05,scored,mixed,0.6161188181681987,0.49360454076854543,0.016666666666666666,0.0,0.008333333333333333,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N2/egn02w.4231E+02,nstx_135388,2,2,201,42,6.504831771193454,-6.004122373651703e-06,scored,tae_like,0.9158842281343332,0.8792106191909217,0.013333333333333334,0.0,0.006666666666666667,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N2/egn02w.6062E+02,nstx_135388,2,2,201,42,7.786084508863662,-1.7510204426906254e-06,scored,tae_like,0.9804001402939798,0.991787031250213,0.05333333333333334,0.0032018653582781553,0.028267599345805746,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N2/egn02w.1187E+03,nstx_135388,2,2,201,42,10.89668774534007,-4.802737900586082e-05,scored,tae_like,0.5019716404648631,0.8575660358818938,0.02666666666666667,0.0,0.013333333333333334,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N2/egn02w.1202E+03,nstx_135388,2,2,201,9,10.962207515936239,-3.086522038252802e-05,scored,tae_like,0.3783745152279682,0.7241042900797389,0.02666666666666667,0.0,0.013333333333333334,bad,gold_bad,False,False,False,,,
/global/cfs/cdirs/m314/nova2/data/nstx_135388/N2/egn02w.1211E+03,nstx_135388,2,2,201,42,11.005406544707276,-2.1137885381225256e-05,scored,tae_like,0.41859010712088,0.7535088485728912,0.24666666666666667,3.259372119775051e-21,0.12333333333333334,bad,silver_bad,False,False,False,,,
