path,true_label,rf_label,cnn_label,combined_policy_label,p_rf_good,p_cnn_good,p_avg,tier,is_flagged,selected_final
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N1/egn01w.2561E+02,bad,bad,bad,bad,0.0,0.0,0.0,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N1/egn01w.2581E+02,bad,bad,bad,bad,0.0,0.0,0.0,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N1/egn01w.2933E+02,bad,bad,bad,bad,0.0,0.0,0.0,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N1/egn01w.3313E+02,bad,bad,bad,bad,0.013333333333333334,0.0,0.006666666666666667,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N1/egn01w.3366E+02,bad,bad,bad,bad,0.0,0.0,0.0,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N1/egn01w.3413E+02,bad,bad,bad,bad,0.0033333333333333335,0.0,0.0016666666666666668,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N1/egn01w.3567E+02,bad,bad,bad,bad,0.0033333333333333335,0.0,0.0016666666666666668,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N1/egn01w.3586E+02,bad,bad,bad,bad,0.01,0.0,0.005,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N1/egn01w.3647E+02,bad,bad,bad,bad,0.0,0.0,0.0,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N1/egn01w.4174E+02,bad,bad,bad,bad,0.0,0.0,0.0,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N1/egn01w.4555E+02,bad,bad,bad,bad,0.0033333333333333335,0.0,0.0016666666666666668,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N1/egn01w.4712E+02,bad,bad,bad,bad,0.04,1.5794954583993397e-34,0.02,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N1/egn01w.4909E+02,bad,bad,bad,bad,0.0,0.0,0.0,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N1/egn01w.5393E+02,bad,bad,bad,bad,0.0,0.0,0.0,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N2/egn02w.1926E+02,bad,bad,bad,bad,0.006666666666666667,0.0,0.0033333333333333335,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N3/egn03w.1010E+02,bad,bad,bad,bad,0.02666666666666667,0.0,0.013333333333333334,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N3/egn03w.1067E+02,bad,bad,bad,bad,0.043333333333333335,0.0,0.021666666666666667,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N3/egn03w.1182E+02,bad,bad,bad,bad,0.01,0.0,0.005,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N3/egn03w.1521E+02,bad,bad,bad,bad,0.02,0.0,0.01,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N3/egn03w.2596E+02,bad,bad,bad,bad,0.0033333333333333335,0.0,0.0016666666666666668,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N3/egn03w.3531E+02,bad,bad,bad,bad,0.02,0.0,0.01,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N3/egn03w.3607E+02,bad,bad,bad,bad,0.1,0.0,0.05,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N3/egn03w.3834E+02,bad,bad,bad,bad,0.03666666666666667,8.10609484833593e-24,0.018333333333333333,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N3/egn03w.4634E+02,bad,bad,bad,bad,0.3933333333333333,2.5411541759723377e-09,0.19666666793724374,silver_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N3/egn03w.9328E+01,bad,bad,bad,bad,0.01,3.755072966980799e-13,0.0050000000001877536,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N4/egn04w.1017E+02,bad,bad,bad,bad,0.01,1.1701818826089918e-35,0.005,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N4/egn04w.1130E+02,bad,bad,bad,bad,0.01,0.0,0.005,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N4/egn04w.1185E+02,bad,bad,bad,bad,0.02,0.0,0.01,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N4/egn04w.1214E+02,bad,bad,bad,bad,0.016666666666666666,5.0876768444256165e-34,0.008333333333333333,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N4/egn04w.1254E+02,bad,bad,bad,bad,0.0033333333333333335,0.0,0.0016666666666666668,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N4/egn04w.1463E+02,bad,bad,bad,bad,0.05,0.0,0.025,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N4/egn04w.1533E+02,bad,bad,bad,bad,0.0033333333333333335,0.0,0.0016666666666666668,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N4/egn04w.1846E+02,bad,bad,bad,bad,0.30666666666666664,1.0778197604497505e-29,0.15333333333333332,silver_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N4/egn04w.1926E+02,bad,bad,bad,bad,0.13,0.0,0.065,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N4/egn04w.2541E+02,bad,bad,bad,bad,0.043333333333333335,6.365574790834216e-06,0.021669849454062085,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N4/egn04w.3670E+02,bad,bad,bad,bad,0.016666666666666666,0.0,0.008333333333333333,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N4/egn04w.3848E+02,bad,bad,bad,bad,0.023333333333333334,0.0,0.011666666666666667,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N4/egn04w.5443E+02,bad,bad,bad,bad,0.31333333333333335,4.387457992824405e-19,0.15666666666666668,silver_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N4/egn04w.5480E+02,bad,bad,bad,bad,0.11,0.0,0.055,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N5/egn05w.1061E+02,bad,bad,bad,bad,0.03666666666666667,0.0,0.018333333333333333,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N5/egn05w.1067E+02,bad,bad,bad,bad,0.01,2.701396237956628e-26,0.005,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N5/egn05w.1283E+02,bad,bad,bad,bad,0.09,0.0,0.045,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N5/egn05w.1292E+02,bad,bad,bad,bad,0.02,0.0,0.01,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N5/egn05w.1505E+02,bad,bad,bad,bad,0.0,0.0,0.0,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N5/egn05w.1593E+02,bad,bad,bad,bad,0.04666666666666667,0.0,0.023333333333333334,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N5/egn05w.1811E+02,bad,bad,bad,bad,0.0,1.9648206882492464e-20,9.824103441246232e-21,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N5/egn05w.1837E+02,bad,bad,bad,bad,0.08666666666666667,0.0,0.043333333333333335,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N5/egn05w.1970E+02,bad,bad,bad,bad,0.08,1.342107367463541e-07,0.040000067105368374,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N5/egn05w.2108E+02,bad,bad,bad,bad,0.18666666666666668,0.0,0.09333333333333334,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N5/egn05w.2288E+02,bad,bad,bad,bad,0.08666666666666667,0.0,0.043333333333333335,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N5/egn05w.2575E+02,bad,bad,bad,bad,0.10666666666666667,7.54931524370913e-24,0.05333333333333334,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N5/egn05w.3773E+02,bad,bad,bad,bad,0.02666666666666667,0.0,0.013333333333333334,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123K51/N5/egn05w.3783E+02,bad,bad,bad,bad,0.03,2.998849556270138e-22,0.015,gold_bad,False,
