path,true_label,rf_label,cnn_label,combined_policy_label,p_rf_good,p_cnn_good,p_avg,tier,is_flagged,selected_final
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N1/egn01w.2311E+03,bad,bad,bad,bad,0.02,1.586968769193441e-16,0.01000000000000008,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N1/egn01w.2349E+03,bad,bad,bad,bad,0.013333333333333334,3.965559178418582e-16,0.006666666666666866,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N1/egn01w.2375E+03,bad,bad,bad,bad,0.02666666666666667,3.276662941075537e-21,0.013333333333333334,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N1/egn01w.2413E+03,bad,bad,bad,bad,0.02,2.1395599593236614e-13,0.010000000000106979,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N1/egn01w.2858E+03,bad,bad,bad,bad,0.03333333333333333,5.988112752675079e-05,0.016696607230430042,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N1/egn01w.2872E+03,bad,bad,bad,bad,0.04,1.024230459734099e-05,0.02000512115229867,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N1/egn01w.7183E+02,good,bad,bad,bad,0.25666666666666665,0.05211298540234566,0.15438982603450616,silver_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N2/egn02w.1352E+03,bad,bad,bad,bad,0.023333333333333334,0.0,0.011666666666666667,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N2/egn02w.2302E+03,bad,bad,bad,bad,0.006666666666666667,3.9475654798720164e-25,0.0033333333333333335,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N2/egn02w.2357E+02,bad,bad,bad,bad,0.01,0.247432142496109,0.1287160712480545,silver_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N2/egn02w.4308E+02,good,bad,bad,bad,0.37,0.16406361758708954,0.26703180879354477,silver_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N2/egn02w.4512E+02,good,bad,good,bad,0.22666666666666666,0.7535058856010437,0.4900862761338552,flagged_borderline_or_disagreement,True,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N2/egn02w.4662E+02,bad,bad,bad,bad,0.30333333333333334,2.111542274363387e-09,0.1516666677224378,silver_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N2/egn02w.5602E+02,good,good,good,good,0.73,0.9211111664772034,0.8255555832386017,gold_good,False,True
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N2/egn02w.6447E+02,bad,bad,bad,bad,0.12333333333333334,0.010563124902546406,0.06694822911793988,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N2/egn02w.6783E+02,bad,bad,bad,bad,0.05333333333333334,3.159630357814369e-16,0.026666666666666828,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.1129E+03,bad,bad,bad,bad,0.04,1.018269974904177e-14,0.02000000000000509,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.1292E+03,bad,bad,bad,bad,0.01,2.0295587187327447e-20,0.005,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.1493E+03,bad,bad,bad,bad,0.02,1.8679984859285015e-13,0.0100000000000934,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.2060E+02,bad,bad,bad,bad,0.2966666666666667,0.1572549194097519,0.2269607930382093,silver_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.2477E+02,bad,bad,bad,bad,0.18666666666666668,0.00022755179088562727,0.09344710922877615,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.3049E+02,bad,bad,bad,bad,0.013333333333333334,3.3833019393893216e-13,0.006666666666835832,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.3060E+02,bad,bad,bad,bad,0.01,1.0298167700539818e-11,0.0050000000051490835,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.3072E+02,bad,bad,bad,bad,0.013333333333333334,3.1305039116524824e-10,0.006666666823191863,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.3087E+02,bad,bad,bad,bad,0.05,2.2254375425800887e-11,0.02500000001112719,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.3106E+02,bad,bad,bad,bad,0.08,2.4941599133243564e-11,0.0400000000124708,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.3126E+02,bad,bad,bad,bad,0.03,9.601060554484616e-18,0.015000000000000005,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.3150E+02,bad,bad,bad,bad,0.09,1.0075516911456361e-05,0.045005037758455727,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.3189E+02,good,bad,bad,bad,0.21333333333333335,0.0005650771781802177,0.10694920525575678,silver_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.3229E+02,bad,bad,bad,bad,0.10333333333333333,5.858181495455028e-08,0.051666695957574144,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.3264E+02,bad,bad,bad,bad,0.08333333333333333,6.244214804185701e-19,0.041666666666666664,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.3350E+02,bad,good,bad,good,0.8266666666666667,0.043031323701143265,0.43484899518390496,flagged_rf_only_good,True,False
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.3421E+02,good,good,good,good,0.94,0.7838200330734253,0.8619100165367126,gold_good,False,True
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.4150E+02,bad,bad,bad,bad,0.16333333333333333,0.0042205690406262875,0.08377695118697981,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.4255E+02,bad,bad,bad,bad,0.06333333333333334,0.19484563171863556,0.12908948252598446,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.5246E+02,good,bad,bad,bad,0.48333333333333334,0.04699430614709854,0.26516381974021597,flagged_borderline_or_disagreement,True,
/global/cfs/cdirs/m314/nova2/data/nstx_141711/N3/egn03w.5980E+02,good,good,good,good,0.9833333333333333,0.8588777780532837,0.9211055556933085,gold_good,False,True
